Address,Price,Beds,Baths,Sizes
"1516 Champaign Rd, Lincoln Park, MI 48146","$145,000",3,1,"1,248sqft"
"8836 Oakview St, Plymouth, MI 48170","$530,000",3,2.5,"2,120sqft"
"4615 Crestway Dr, Brighton, MI 48116","$443,240",2,2,"1,702sqft"
"4611 Crestway Dr, Brighton, MI 48116","$434,640",2,2,"1,684sqft"
"2195 Sundance Rdg, Howell, MI 48843","$595,000",4,2.5,"2,015sqft"
"2815 Whitmore Lake Rd, Ann Arbor, MI 48105","$1,150,000",6,5.5,"4,423sqft"
"15041 Greenfield Rd, Detroit, MI 48227","$1,095,000",23,23,"14,630sqft"
"7927 Woodard Rd, Rives Junction, MI 49277","$70,000",3,1,"1,420sqft"
"1713 Mackinaw St, Saginaw, MI 48602","$89,900",3,2.5,"1,408sqft"
"14161 Evergreen Trl, Manitou Beach, MI 49253","$299,900",2,2,"1,596sqft"
"5074 N Center Rd, Flint, MI 48506","$119,900",2,2,"1,000sqft"
"113 Clay St, Litchfield, MI 49252","$114,900",3,1,"1,148sqft"
"8767 W Eaton Hwy, Grand Ledge, MI 48837","$223,089",3,1.5,"3,567sqft"
"5619 117th Ave, Fennville, MI 49408","$179,900",3,1.5,"2,116sqft"
"1131 W Sanilac Rd, Sandusky, MI 48471","$220,000",2,1.5,"1,456sqft"
"3128 E Forester Rd, Deckerville, MI 48471","$199,000",3,1,"1,200sqft"
"913 Belton Ave, Battle Creek, MI 49014","$149,900",3,1,"1,764sqft"
"313 N Magnolia Ave, Lansing, MI 48912","$110,000",3,1,"1,264sqft"
"2920 Amherst Ave, Kalamazoo, MI 49008","$130,000",3,1,863sqft
"19272 Garfield, Redford, MI 48240","$154,000",3,2,"1,789sqft"
"8122 Mandy Ln, Frankenmuth, MI 48734","$629,000",4,3.5,"3,522sqft"
"990 Pagel Ave, Lincoln Park, MI 48146","$149,900",3,1.5,"1,374sqft"
"2332 Fisher St, Melvindale, MI 48122","$150,000",3,1,"1,080sqft"
"2709 Marquette Ave, Muskegon, MI 49442","$115,000",2,1,"1,152sqft"
"8172 Mellowwood Dr, Jenison, MI 49428","$265,000",4,2.5,"2,096sqft"
"39409 Moravian Dr, Clinton Township, MI 48036","$345,000",3,3,"2,792sqft"
"24120 Avon Ln, Clinton Township, MI 48036","$100,000",2,1,800sqft
"14161 138th Ave, Grand Haven, MI 49417","$379,900",2,1,"1,008sqft"
"26335 Beaconsfield St, Roseville, MI 48066","$95,000",3,1,960sqft
"202 W Upright St, Charlevoix, MI 49720","$350,000",5,3,"2,050sqft"
"4128 W Centre Ave Apt 105, Portage, MI 49024","$179,900",2,2,"1,220sqft"
"2445 Batt Dr SW, Grand Rapids, MI 49507","$214,900",4,2,"1,700sqft"
"29349 Little Mack Ave, Roseville, MI 48066","$135,000",3,1.5,"1,000sqft"
"37814 Avon Ln, Farmington Hills, MI 48331","$399,900",3,3.5,"2,290sqft"
"14101 W 10 Mile Rd, Oak Park, MI 48237","$330,000",5,2,"2,100sqft"
"18611 Concord St, Detroit, MI 48234","$35,500",3,1,692sqft
"5388 Fern Ave, Grand Blanc, MI 48439","$215,000",4,2,"1,584sqft"
"1991 Harding Ave, Ypsilanti, MI 48197","$212,900",3,1.5,849sqft
"28466 Jahns Dr, Roseville, MI 48066","$165,000",3,1,"1,185sqft"
"3383 Carman St, Waterford, MI 48329","$185,000",3,1,"1,162sqft"
"3148 Mindy Ln, Lambertville, MI 48144","$232,500",2,2,"1,542sqft"
"1072 Withington St, Ferndale, MI 48220","$349,900",3,1,"1,306sqft"
"622 W Eleven Mile Rd, Royal Oak, MI 48067","$479,000",2,2.5,"1,641sqft"
"849 Balfour St, Grosse Pointe Park, MI 48230","$725,000",5,2.5,"3,880sqft"
"2755 119 Hwy Unit COTTAGE2, Harbor Springs, MI 49740","$850,000",4,3.5,"3,150sqft"
"12912 Burgandy Dr, Green Oak, MI 48178","$599,900",4,3.5,"2,981sqft"
"3669 Shoreside Ct, Hudsonville, MI 49426","$1,900,000",4,5.5,"6,317sqft"
"19816 Harlow St, Detroit, MI 48235","$75,000",2,1.5,747sqft
"2585 Windemere Rd, Birmingham, MI 48009","$329,900",3,2.5,"1,379sqft"
"1519 Colwood Rd, Caro, MI 48723","$280,000",4,2,"2,236sqft"
"652 Carr St, Kalamazoo, MI 49001","$55,000",4,2,"1,850sqft"
"937 124th Ave, Shelbyville, MI 49344","$124,900",2,1,720sqft
"902 N Oak St, Durand, MI 48429","$88,000",2,1,884sqft
"32601 60th St, Bangor, MI 49013","$295,000",4,2,"2,800sqft"
"8454 Emmett Rd, Brockway, MI 48097","$265,000",3,1.5,"1,620sqft"
"2239 Roslyn Rd, Harper Woods, MI 48236","$115,000",2,1,750sqft
"1016 Oak St, Kalamazoo, MI 49008","$125,000",5,2,"1,618sqft"
"69205 Garver Lake Rd Lot 82, Edwardsburg, MI 49112","$69,900",3,2,"1,700sqft"
"52 E Brooklyn Ave, Pontiac, MI 48340","$151,500",3,1,955sqft
"2050 Reindel Rd, Frankenmuth, MI 48734","$289,000",3,1.5,"1,576sqft"
"5010 W Allen Rd, Fowlerville, MI 48836","$264,900",3,1.5,"2,112sqft"
"1355 Seward St, Detroit, MI 48202","$149,900",3,1,"1,467sqft"
"23662 Kim Dr, Clinton Township, MI 48035","$260,000",3,1.5,"1,580sqft"
"2035 N US Highway 31 N Unit 505, Traverse City, MI 49686","$95,000",2,2,"1,224sqft"
"29155 Bock St, Garden City, MI 48135","$109,900",2,1,961sqft
"340 Lehigh Rd, Rochester Hills, MI 48307","$245,000",2,1,"1,224sqft"
"14138 Merriweather St Unit 223, Sterling Heights, MI 48312","$140,000",2,2.5,"1,400sqft"
"1440 Sycamore St, Niles, MI 49120","$179,900",3,2,"1,533sqft"
"429 E Chicago St, Bronson, MI 49028","$110,000",4,1,"1,295sqft"
"5970 Saint James Dr, West Bloomfield, MI 48322","$439,000",4,3.5,"3,391sqft"
"3538 Merrick St, Dearborn, MI 48124","$179,000",3,1,"1,206sqft"
"9231 Panama Ave, Ypsilanti, MI 48198","$189,900",3,2,938sqft
"1132 Parker Ave, Kalamazoo, MI 49008","$299,000",3,1.5+,"1,735sqft"
"2563 Ashburton Ct, Rochester, MI 48306","$1,495,000",4,4.5+,"5,658sqft"
"23386 Melville Ave, Hazel Park, MI 48030","$259,900",4,2.5,"1,600sqft"
"11092 Summertime Trl, Williamsburg, MI 49690","$3,895,000",5,4.5,"6,461sqft"
"2505 Waite Ave, Kalamazoo, MI 49008","$375,000",4,3.5,"2,649sqft"
"43437 Lynnwood Ct, Canton, MI 48187","$259,900",3,2.5,"1,108sqft"
"547 Franklin St SE, Grand Rapids, MI 49507","$135,000",3,1.5,"1,490sqft"
"2142 Banyon Trl, East Lansing, MI 48823","$410,500",4,2.5,"1,938sqft"
"14943 Hartford Ct, Shelby Township, MI 48315","$210,000",2,2,"1,150sqft"
"1815 Moran Ave, Lincoln Park, MI 48146","$127,000",2,1,800sqft
"37124 Carpathia Blvd, Sterling Heights, MI 48310","$250,000",3,1.5,"1,224sqft"
"4897 Doral Dr, Ann Arbor, MI 48108","$515,000",3,3,"1,727sqft"
"838 Preserve Ln, White Lake, MI 48386","$356,415",2,2,"1,408sqft"
"2931 Bird Ave NE, Grand Rapids, MI 49525","$599,900",4,3,"2,852sqft"
"620 Boardwalk Ln, Dexter, MI 48130","$337,845",1,1.5,"1,005sqft"
"2894 Rayfield Ave Unit 136, Ann Arbor, MI 48105","$537,995",4,3.5,"2,344sqft"
"815 State Rd, Vassar, MI 48768","$149,900",4,2.5,"1,800sqft"
"220 E Holmes Rd, Lansing, MI 48910","$85,000",2,1,960sqft
"5797 S, Harrietta, MI 49638","$289,900",3,2,"1,580sqft"
"329 N Jeffery Ave, Ithaca, MI 48847","$149,000",4,2,"2,414sqft"
"37469 S Dianne Ln, New Boston, MI 48164","$284,900",4,2.5,"1,987sqft"
"20860 Ridgemont Rd, Harper Woods, MI 48225","$49,900",2,1,796sqft
"741 Neland Ave SE, Grand Rapids, MI 49506","$214,900",3,1.5,"1,516sqft"
"162 N Lawn St, Alpena, MI 49707","$149,500",3,2,"1,332sqft"
"1503 Wexford Dr, Davison, MI 48423","$113,900",3,1.5,"1,144sqft"
"1901 S Kiesel St, Bay City, MI 48706","$154,900",4,2,"1,773sqft"
"226 Christopher Stone Dr, Capac, MI 48014","$89,900",3,2,"1,680sqft"
"4791 Brook Dr, Saginaw, MI 48638","$155,000",3,1.5,"1,500sqft"
"14 Amherst Ln, Dearborn, MI 48120","$289,900",3,1.5,"1,884sqft"
"8544 S Ferris Ave, Newaygo, MI 49337","$379,000",3,2.5,"2,912sqft"
"1524 W River Park Dr, Inkster, MI 48141","$94,900",2,2,800sqft
"1031 Crestwood Ln, Jackson, MI 49203","$210,000",3,1,"1,833sqft"
"314 E Summit St, Greenville, MI 48838","$184,000",3,1,"1,320sqft"
"1 Barbara St, Mount Clemens, MI 48043","$144,900",3,1,950sqft
"108 Barbara St, Cadillac, MI 49601","$209,900",2,2,960sqft
"2016 Blue Lac Dr, Haslett, MI 48840","$144,900",2,1.5,"1,172sqft"
"2299 Aimie Ave SW Unit 7, Byron Center, MI 49315","$269,500",3,2,"2,097sqft"
"3615 Myrtle Rd, Burtchville, MI 48059","$239,900",6,4.5,"3,000sqft"
"810 Carrington Blvd, Monroe, MI 48161","$349,900",4,3.5,"1,982sqft"
"45769 Willis Rd, Belleville, MI 48111","$275,000",5,2,"1,539sqft"
"29 Merwood Dr E, Battle Creek, MI 49017","$350,000",4,2.5+,"2,624sqft"
"25164 Cunningham Ave, Warren, MI 48091","$199,899",3,1.5,"1,200sqft"
"849 Chalmers St, Detroit, MI 48215","$199,900",4,1.5,"1,813sqft"
"18646 Goulburn St, Detroit, MI 48205","$75,000",3,1,954sqft
"8810 Clippert St, Taylor, MI 48180","$105,000",2,1,871sqft
"24884 Schroeder Ave, Eastpointe, MI 48021","$129,900",3,1,"1,245sqft"
"1406 Edington St, Portage, MI 49024","$239,900",4,2,"1,864sqft"
"400 Hickory Nut Dr, Waterford, MI 48327","$244,999",3,1.5,"1,252sqft"
"28628 Bohn St, Roseville, MI 48066","$166,900",3,2,"1,231sqft"
"13253 E 12 Mile Rd, Warren, MI 48088","$194,900",3,1.5+,"1,041sqft"
"22469 Revere St, Saint Clair Shores, MI 48080","$369,000",3,1.5,"1,709sqft"
"775 Judd Rd, Saline, MI 48176","$390,000",3,2,"1,412sqft"
"1027 Montrose Ave, Royal Oak, MI 48073","$365,000",3,2,"1,560sqft"
"42160 Woodward Ave Unit 6, Bloomfield Hills, MI 48304","$219,900",2,2,"1,535sqft"
"628 Forest Ave, Royal Oak, MI 48067","$324,900",3,1.5,"1,207sqft"
"10441 Morning Light Ct, South Lyon, MI 48178","$1,075,000",4,3.5,"3,143sqft"
"31741 Lonnie Blvd, Westland, MI 48185","$219,900",3,1,"1,026sqft"
"7695 Realco Ln NE, Rockford, MI 49341","$725,000",4,2.5,"3,196sqft"
"6700 W 20 Rd, Mesick, MI 49668","$83,000",2,1.5,840sqft
"122 1st St, Lawrence, MI 49064","$189,000",3,1.5,"1,754sqft"
"23105 Aspen Blvd, Chelsea, MI 48118","$108,995",3,2,"1,568sqft"
"257 Macoun, Muskegon, MI 49442","$110,995",3,2,"1,394sqft"
"914 W Hillsdale St, Lansing, MI 48915","$122,900",4,2,"2,068sqft"
"14039 Oak Hollow Dr, Big Rapids, MI 49307","$369,900",6,3,"3,950sqft"
"5945 Lucky Pl, Detroit, MI 48211","$69,000",5,2,"1,456sqft"
"1345 Valley View Rd, Lansing, MI 48906","$169,000",3,1.5,"1,566sqft"
"4405 W Browns Rd, Lake, MI 48632","$145,000",2,1,"1,120sqft"
"967 Jerald Dr, Flint, MI 48506","$32,995",3,2,"1,568sqft"
"6094 Heideldorf Ln, Bellaire, MI 49615","$265,000",3,2,"1,100sqft"
"5394 S Warner Ave, Fremont, MI 49412","$169,900",3,2,"2,070sqft"
"604 Kemp Ct, Gladwin, MI 48624","$149,900",2,1,"1,200sqft"
"2512 Dover Ln, Saint Joseph, MI 49085","$189,900",2,2.5,"1,960sqft"
"4830 Philip St, Detroit, MI 48215","$24,000",4,2,"1,490sqft"
"244 W Amy St, Hastings, MI 49058","$134,900",3,1,996sqft
"251 N Wood St, Battle Creek, MI 49037","$85,000",3,1,"1,040sqft"
"18681 Grandville Ave, Detroit, MI 48219","$60,000",2,1,948sqft
"3713 Collingwood St, Midland, MI 48642","$264,900",4,3.5,"1,809sqft"
"5210 Grande View Ln, Jackson, MI 49201","$596,000",3,2.5,"3,025sqft"
"53 W 31st St, Holland, MI 49423","$229,900",4,2,"1,657sqft"
"12145 Stout St, Detroit, MI 48228","$32,500",3,1,846sqft
"1046 Ducey Ave, Muskegon, MI 49442","$79,900",2,1,544sqft
"796 Strawberry Ln, Muskegon, MI 49442","$42,995",3,2,"1,216sqft"
"51024 Rebecca Dr, Paw Paw, MI 49079","$419,900",4,2.5,"3,290sqft"
"11351 Terry St, Detroit, MI 48227","$65,000",3,1,"1,106sqft"
"10882 Autumn Oak Dr, Lowell, MI 49331","$349,900",3,2,"2,060sqft"
"340 S Long Lake Rd, Traverse City, MI 49685","$695,000",2,1,"1,744sqft"
"848 S Brookside Dr, Norton Shores, MI 49441","$169,900",3,1.5,"1,184sqft"
"7150 Maplewood Dr, Temperance, MI 48182","$159,900",2,1,825sqft
"6341 Mikado St, Oscoda, MI 48750","$139,222",3,1.5+,964sqft
"24271 Seneca St, Oak Park, MI 48237","$199,900",3,1,"1,390sqft"
"22312 John Deere Ln, Macomb, MI 48044","$425,000",3,2.5,"2,220sqft"
"5401 13 Mile Rd NE, Rockford, MI 49341","$649,999",2,3,"2,033sqft"
"2131 S Manitou Cir, Norton Shores, MI 49441","$140,000",2,1,910sqft
"39254 Worchester St, Westland, MI 48186","$225,000",3,1.5,"1,760sqft"
"1442 W Addison Way, Muskegon, MI 49445","$391,000",2,2,"1,545sqft"
"36117 Fredericksburg Rd, Farmington Hills, MI 48331","$415,000",4,3.5,"2,668sqft"
"1440 W Addison Way, Muskegon, MI 49445","$389,000",2,2,"1,545sqft"
"6139 Comiskey Rd, Stevensville, MI 49127","$459,900",4,2.5,"2,393sqft"
"8091 Lamphere, Redford, MI 48239","$160,000",3,1,"1,141sqft"
"16153 Arnold Rd, Gregory, MI 48137","$1,950,000",4,2,"2,078sqft"
"2425 McKinley Rd, Mio, MI 48647","$69,900",4,1,"1,608sqft"
"16409 N Old Mackinaw Rd, Cheboygan, MI 49721","$159,000",4,1,"1,632sqft"
"716 Swartz St, Three Rivers, MI 49093","$149,900",3,2,"1,580sqft"
"730 N Leaton Rd, Mount Pleasant, MI 48858","$249,900",3,2,"1,680sqft"
"16700 G Dr N, Marshall, MI 49068","$118,000",3,1.5,"1,340sqft"
"1203 N Kinney St, Mount Pleasant, MI 48858","$64,900",2,1,752sqft
"58027 Haines Rd, Three Rivers, MI 49093","$255,000",5,2,"2,864sqft"
"6135 Otto Rd, Charlotte, MI 48813","$149,900",2,1,"1,836sqft"
"50084 Helfer Blvd, Wixom, MI 48393","$83,900",2,1.5,850sqft
"6330 Stahelin Ave, Detroit, MI 48228","$45,000",3,1,"1,041sqft"
"5417 Blueberry Dr, Harrison, MI 48625","$47,900",1,1,414sqft
"1082 W Juliah Ave, Flint, MI 48505","$32,000",2,1,700sqft
"1655 S Linville Ave, Westland, MI 48186","$99,900",2,1,721sqft
"20421 Grandview St, Detroit, MI 48219","$110,000",3,1.5,908sqft
"4491 N 168th Ave, Holland, MI 49424","$449,500",4,3.5,"3,070sqft"
"21722 Bon Heur St, Saint Clair Shores, MI 48081","$325,000",3,1,"1,702sqft"
"24625 Park Terrace Dr, Harrison Township, MI 48045","$125,000",2,1.5,"1,000sqft"
"20281 Woodmont St, Harper Woods, MI 48225","$155,000",3,1,"1,096sqft"
"34113 Brittany Dr, Farmington Hills, MI 48335","$365,000",3,3,"2,693sqft"
"1907 N Charles 7 More, Saginaw, MI 48602","$350,000",2,1.5,869sqft
"12325 Oakwood Shores St, Wayland, MI 49348","$435,000",2,2,"1,596sqft"
"3261 Kettering Rd, Saginaw, MI 48603","$129,900",4,2,"1,488sqft"
"4697 Medina Ave, Waterford, MI 48327","$239,900",3,1.5,"1,663sqft"
"31511 Beaconsfield St, Roseville, MI 48066","$224,900",3,2,"1,518sqft"
"9355 Sylvia St, Taylor, MI 48180","$143,000",3,1,"1,001sqft"
"4300 Holyoke Dr SE, Grand Rapids, MI 49508","$249,900",4,2,"1,900sqft"
"456 Hayes St, Ypsilanti, MI 48198","$199,000",5,3,"1,715sqft"
"1725 Quail Run Dr, Kalamazoo, MI 49009","$286,500",3,2.5,"2,146sqft"
"25630 Waterview Dr, Harrison Township, MI 48045","$279,900",2,2,"1,547sqft"
"447 Greenlawn St, Ypsilanti, MI 48198","$195,000",4,2,"1,320sqft"
"34844 Cherry Hill Rd, Westland, MI 48185","$180,000",3,1,"1,134sqft"
"7000 Peninsula Ct, Clarkston, MI 48346","$599,999",4,2.5,"2,550sqft"
"33061 Rosslyn Ave, Garden City, MI 48135","$189,900",3,1,938sqft
"4188 Sheba Ct, Belmont, MI 49306","$549,900",2,2,"2,155sqft"
"7425 Millwood, West Bloomfield, MI 48322","$749,999",4,2.5,"3,004sqft"
"663 Westchester Rd, Grosse Pointe Park, MI 48230","$599,900",5,4.5,"3,860sqft"
"110 W Bluff St, Harbor Springs, MI 49740","$1,890,000",5,3.5,"3,150sqft"
"425 435 N Washington, Royal Oak, MI 48067","$2,249,000",9,5.5+,"6,705sqft"
"1480 Suffield Ave, Birmingham, MI 48009","$1,199,000",4,3.5+,"4,039sqft"
"208 Mulberry Ln, Rochester Hills, MI 48309","$599,970",2,2,"1,834sqft"
"3545 Southfield Dr, Saginaw, MI 48601","$109,000",5,2.5,"2,096sqft"
"4600 Lytle Rd, Corunna, MI 48817","$62,500",3,1,960sqft
"1036 Lindsay Dr, Saginaw, MI 48602","$84,900",3,1.5,"1,320sqft"
"718 S Huron St, Cheboygan, MI 49721","$129,500",3,1,"2,108sqft"
"6921 S Waubun Rd, Indian River, MI 49749","$275,000",3,2,"2,824sqft"
"2180 W Temple Dr, Harrison, MI 48625","$109,900",3,1.5,"1,168sqft"
"816 Boyne Ave, Boyne City, MI 49712","$145,000",3,1,"1,100sqft"
"6738 Beechnut Rdg, Canadian Lakes, MI 49346","$295,000",3,2,"1,890sqft"
"19264 Keystone St, Detroit, MI 48234","$63,000",3,1,"1,037sqft"
"15795 Monte Vista St, Detroit, MI 48238","$58,000",4,1,"1,200sqft"
"10180 W Coon Lake Rd, Webberville, MI 48892","$150,000",4,1.5,"2,154sqft"
"30 Misener Dr, Lapeer, MI 48446","$149,900",4,1,"1,152sqft"
"1714 S 5th Ave, Escanaba, MI 49829","$129,900",3,2,"1,340sqft"
"50511 Mile End Dr, Shelby Township, MI 48317","$165,000",3,1,950sqft
"1234 W Nebobish Rd, Essexville, MI 48732","$299,000",4,2.5,"2,164sqft"
"5610 Stewart Rd, Monroe, MI 48162","$289,900",3,2,"1,860sqft"
"21621 Benjamin St, Saint Clair Shores, MI 48081","$174,500",2,1.5,"1,328sqft"
"364 Godsway, Traverse City, MI 49696","$499,000",3,2.5,"2,043sqft"
"5402 Maple Rdg Unit 24, Haslett, MI 48840","$92,900",2,1,805sqft
"860 E Butterfield Hwy, Charlotte, MI 48813","$289,000",3,2,"2,000sqft"
"1379 Norfolk Ave, Grand Blanc, MI 48439","$245,000",4,1.5,"1,820sqft"
"3503 Lake Allegan Dr, Allegan, MI 49010","$534,900",5,3,"3,420sqft"
"20036 Archdale St, Detroit, MI 48235","$105,000",3,1.5,"1,042sqft"
"15891 Burton St, Lansing, MI 48906","$135,000",3,1,"1,232sqft"
"26583 Franklin Pointe Dr, Southfield, MI 48034","$140,000",3,2,"1,536sqft"
"16101 Pierson St, Detroit, MI 48219","$45,000",3,1,"1,280sqft"
"12 Adams Ln, Dearborn, MI 48120","$349,900",3,2,"1,892sqft"
"68349 George Smith Ct, Edwardsburg, MI 49112","$400,000",3,1.5,"1,500sqft"
"9 Lake Manitou Trl, Oxford, MI 48371","$449,900",4,2.5,"2,438sqft"
"23767 Piper Ave, Eastpointe, MI 48021","$125,000",2,1,728sqft
"2027 Klingensmith Rd Unit 104, Bloomfield Hills, MI 48302","$214,500",2,2,"1,342sqft"
"505 E Chesterfield St, Ferndale, MI 48220","$184,500",3,1,"1,305sqft"
"3180 Wakefield Rd, Berkley, MI 48072","$345,000",4,1.5,"1,430sqft"
"2460 Emerald Lake Dr, East Lansing, MI 48823","$279,900",2,2,"1,793sqft"
"1070 Wyman Dr, Waterford, MI 48328","$319,900",3,2,"1,280sqft"
"1339 Kenilworth Pl, Clawson, MI 48017","$485,000",5,3,"2,600sqft"
"14650 Anne Ave, Allen Park, MI 48101","$195,000",3,1,"1,072sqft"
"4752 Kalmbach Rd, Chelsea, MI 48118","$692,026",4,2.5,"2,810sqft"
"307 Park Ave, Royal Oak, MI 48067","$799,000",4,2.5,"2,450sqft"
"1370 Candlewood Ln, Ypsilanti, MI 48198","$170,000",3,1,864sqft
"7406 McCliggott Rd, Saginaw, MI 48609","$94,900",3,1,"1,435sqft"
"23043 Aspen Blvd, Chelsea, MI 48118","$104,995",3,2,"1,792sqft"
"228 Irish St, Lyons, MI 48851","$130,000",4,1.5,"1,062sqft"
"6123 W Houghton Lake Dr, Houghton Lake, MI 48629","$179,900",3,2.5,"4,040sqft"
"50 Pangborn St, Bad Axe, MI 48413","$169,000",4,1,"1,725sqft"
"1228 Fleming Ave, Muskegon, MI 49442","$60,000",4,1,"1,456sqft"
"3619 Briarwood Dr, Flint, MI 48507","$81,900",3,1,"1,124sqft"
"4610 Crissman St, Flint, MI 48505","$25,000",2,1,"1,266sqft"
"850 Holly Rd, Cadillac, MI 49601","$329,900",3,2,"3,551sqft"
"110 W Pine St, Fremont, MI 49412","$119,900",3,2.5,"1,897sqft"
"50511 Mile End Dr, Shelby Township, MI 48317","$165,000",3,1,950sqft
"5374 S Dort Hwy, Grand Blanc, MI 48507","$100,000",3,1,912sqft
"4259 Huron St, Port Hope, MI 48468","$159,900",3,2,"1,384sqft"
"9329 E Monroe Rd, Wheeler, MI 48662","$139,000",3,1,"1,438sqft"
"13394 N Elms Rd, Clio, MI 48420","$149,900",4,1,"1,287sqft"
"19679 Wexford St, Detroit, MI 48234","$45,000",2,1,594sqft
"805 Pine St S Pine St, Wyandotte, MI 48192","$159,900",4,2,"1,676sqft"
"947 Gibson St, Oxford, MI 48371","$219,000",3,1,900sqft
"23194 Columbus Ave, Warren, MI 48089","$99,900",4,2,"1,500sqft"
"771 W Seminary St, Charlotte, MI 48813","$150,000",3,1.5,"1,602sqft"
"3614 E Nevada St, Detroit, MI 48234","$40,000",3,1,"1,008sqft"
"4805 Helen St, Dearborn, MI 48126","$189,000",3,2,"1,200sqft"
"15166 Silver Fir Dr, Holland, MI 49424","$479,900",4,2.5,"2,590sqft"
"412 Douglas Ave, Kalamazoo, MI 49007","$125,900",4,2,"1,866sqft"
"253 Jackson St Unit 3, Grand Haven, MI 49417","$595,000",3,3.5,"1,460sqft"
"45605 Graystone Ln, Canton, MI 48187","$240,000",2,1.5,"1,387sqft"
"234 Fisher Ct, Clawson, MI 48017","$229,900",5,1,"1,258sqft"
"2445 Maplewood Ave, Royal Oak, MI 48073","$279,900",3,2,"1,054sqft"
"511 Shelden Rd, Grosse Pointe Shores, MI 48236","$699,864",5,4.5,"3,731sqft"
"6854 Harding St, Taylor, MI 48180","$129,999",3,1,"1,001sqft"
"2171 Mapledale St, Ferndale, MI 48220","$185,000",3,1.5,974sqft
"5502 Arbor Bay Dr, Brighton, MI 48116","$1,900,000",5,5.5+,"6,400sqft"
"3712 Channel View Pt, Muskegon, MI 49441","$589,900",4,3,"3,720sqft"
"429 N Washington Ave, Royal Oak, MI 48067","$1,100,000",2,2.5+,"3,275sqft"
"11 Lake Manitou Trl, Oxford, MI 48371","$499,900",3,2.5,"2,286sqft"
"4042 Hillsdale Dr, Auburn Hills, MI 48326","$368,000",2,2,"1,690sqft"
"53 Sea Ray Blvd, Harrison Township, MI 48045","$369,000",2,2,"1,500sqft"
"349 Red Ryder Dr, Plymouth, MI 48170","$424,900",4,3.5,"2,615sqft"
"916 Fayette St, Lansing, MI 48910","$55,000",2,1,"1,222sqft"
"511 Wood St, Hart, MI 49420","$135,000",2,1,"1,090sqft"
"3560 Rifle River Trl, Prescott, MI 48756","$31,900",1,1,600sqft
"2808 Berger Rd, Petoskey, MI 49770","$189,000",3,2,"1,000sqft"
"3773 Montgomery St, Detroit, MI 48206","$95,000",4,1.5,"1,800sqft"
"261 Spring St, Battle Creek, MI 49037","$35,000",1,1,600sqft
"8550 Summerhill Dr, Canadian Lakes, MI 49346","$349,900",4,3,"3,325sqft"
"1211 Chateau Blvd, Monroe, MI 48161","$33,995",3,2,924sqft
"722 Davis St, Kalamazoo, MI 49007","$169,900",3,2,"1,428sqft"
"10000 Poats Rd, Montgomery, MI 49255","$479,900",2,3,"3,060sqft"
"3281 E Wilson Rd, Clio, MI 48420","$279,900",3,2,"1,354sqft"
"458 Moran Rd, Grosse Pointe Farms, MI 48236","$299,900",4,1.5,"1,763sqft"
"5502 McNamara Ln, Flint, MI 48506","$244,900",4,2.5+,"1,715sqft"
"144 Fescue Dr SE, Kentwood, MI 49548","$48,000",3,2,"1,120sqft"
"598 Dayburg Rd, Coldwater, MI 49036","$449,900",3,2,"2,552sqft"
"1030 S Wisner St, Jackson, MI 49203","$149,900",3,1,"1,335sqft"
"2601 W 8 Mile Rd, Highland Park, MI 48203","$160,000",3,1,"1,152sqft"
"1810 E Grand Blvd, Detroit, MI 48211","$350,000",8,4,"3,528sqft"
"3164 22nd St, Wyandotte, MI 48192","$94,900",3,1,"1,102sqft"
"7253 Coolidge, Center Line, MI 48015","$140,000",2,1,"1,036sqft"
"3250 Elmhurst St, Detroit, MI 48206","$50,000",6,2,"2,750sqft"
"3697 Oakman Blvd # 14, Detroit, MI 48204","$40,000",2,1,"1,108sqft"
"729 Clubhouse Dr Unit B15, Ypsilanti, MI 48197","$144,900",2,2,"1,150sqft"
"23077 Piper Ave, Eastpointe, MI 48021","$138,000",3,1,"1,129sqft"
"42160 Woodward Ave Unit 29, Bloomfield Hills, MI 48304","$154,500",1,1.5,"1,040sqft"
"26255 Albert J Dr, Warren, MI 48091","$134,900",2,1.5,"1,008sqft"
"4245 W Jolly Rd Lot 43, Lansing, MI 48911","$105,995",3,2,"1,404sqft"
"731 Garden Ridge Dr, Holland, MI 49423","$499,900",4,4.5+,"4,658sqft"
"4245 W Jolly Rd Lot 246, Lansing, MI 48911","$105,995",3,2,"1,404sqft"
"8892 Garfield St, Coopersville, MI 49404","$1,100,000",4,4.5,"4,000sqft"
"16540 Wickshire Pl Lot 51, Spring Lake, MI 49456","$389,900",2,2,"1,543sqft"
"774 Balfour St, Grosse Pointe Park, MI 48230","$865,000",4,2.5,"3,870sqft"
"3483 Autumn Leaf Dr, Traverse City, MI 49686","$714,000",4,3.5,"2,957sqft"
"1051 E Avon Rd, Rochester Hills, MI 48307","$750,000",3,2.5,"2,900sqft"
"1057 E Avon Rd, Rochester Hills, MI 48307","$750,000",3,2.5,"3,170sqft"
"5361 # M32, Gaylord, MI 49735","$175,000",4,1,"3,120sqft"
"5041 Somerset Ave, Detroit, MI 48224","$23,000",3,1,"1,464sqft"
"1822 E Main St, Kalamazoo, MI 49048","$79,900",5,2.5,"1,736sqft"
"9250 Wolf Lake Rd, Brooklyn, MI 49230","$174,900",4,2.5,"1,500sqft"
"35 W Grand Cir Ave, Battle Creek, MI 49037","$49,900",2,1,640sqft
