Address,Price,Beds,Baths,Sizes
"87 Road 6613, Dayton, TX 77535","$465,000",4,2,"2,217sqft"
"5815 Boca Raton Dr, Dallas, TX 75230","$1,549,000",4,3.5,"3,958sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$465,990",4,2.5,"2,732sqft"
"3814 Trueta Pass, Converse, TX 78109","$322,499",4,3,"1,910sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$428,990",3,2,"2,195sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$495,990",5,4.5,"3,625sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$477,990",4,3,"3,308sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$458,990",4,3,"3,051sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$436,990",3,2,"2,155sqft"
"Brittmoore Crossing 10906 Brambling Wood Drive, Houston, TX 77043","From$456,990",3,2.5+,"1,977sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$399,990",3,2,"2,288sqft"
"Brittmoore Crossing 10906 Brambling Wood Drive, Houston, TX 77043","From$424,990",3,2.5,"1,802sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$428,990",3,2,"2,018sqft"
"Brittmoore Crossing 10906 Brambling Wood Drive, Houston, TX 77043","From$424,990",2,2.5,"1,756sqft"
"Gateway Parks Classic 1605 Cedar Crest Dr., Forney, TX 75126","From$481,990",5,4,"3,579sqft"
"Sienna 40' Homesites 10703 Pleasant View Drive, Missouri City, TX 77459","From$327,990",2,2,"1,573sqft"
"Retreat at Westview Terrace 1704 Lindsey Ridge Drive, Houston, TX 77055","From$539,990",4,2.5,"2,154sqft"
"Brittmoore Crossing 10906 Brambling Wood Drive, Houston, TX 77043","From$407,990",3,2.5,"1,646sqft"
"Brittmoore Crossing 10906 Brambling Wood Drive, Houston, TX 77043","From$399,990",3,2.5,"1,681sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$516,990",4,3.5,"3,633sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$392,990",3,2.5,"2,271sqft"
"Retreat at Westview Terrace 1704 Lindsey Ridge Drive, Houston, TX 77055","From$566,990",3,2.5,"2,390sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$358,990",3,2.5,"2,241sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$464,990",4,3,"3,110sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$442,990",4,3,"2,344sqft"
"Sienna 40' Homesites 10703 Pleasant View Drive, Missouri City, TX 77459","From$412,990",3,2.5,"2,342sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$459,990",4,3,"3,110sqft"
"Sienna 40' Homesites 10703 Pleasant View Drive, Missouri City, TX 77459","From$335,990",2,2,"1,721sqft"
"Retreat at Westview Terrace 1704 Lindsey Ridge Drive, Houston, TX 77055","From$539,990",3,2.5,"2,165sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$517,990",4,3.5,"3,800sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$407,990",4,3,"2,681sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$445,990",4,3,"2,923sqft"
"Sienna 40' Homesites 10703 Pleasant View Drive, Missouri City, TX 77459","From$349,990",3,2,"1,876sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$495,990",3,2,"2,249sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$471,990",4,3,"3,229sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$353,990",3,2.5,"1,805sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$404,990",4,3,"2,567sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$444,990",4,3,"2,923sqft"
"Gateway Parks Classic 1605 Cedar Crest Dr., Forney, TX 75126","From$440,990",4,3.5,"3,090sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$432,990",4,3,"2,681sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$527,990",4,3,"2,408sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$423,990",4,3,"2,567sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$532,990",4,3.5,"2,880sqft"
"Sienna 40' Homesites 10703 Pleasant View Drive, Missouri City, TX 77459","From$408,990",3,2.5,"2,361sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$494,990",3,2,"2,311sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$396,990",3,2.5,"2,511sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$400,990",4,2.5,"2,592sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$442,990",3,3.5,"2,785sqft"
"Sienna 40' Homesites 10703 Pleasant View Drive, Missouri City, TX 77459","From$414,990",4,2.5,"2,489sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$439,990",3,3.5,"2,785sqft"
"137 Baccus Dr, Mesquite, TX 75150","$317,900",3,2,"1,800sqft"
"2250 Golf Dr, Spring Branch, TX 78070","$244,990",3,2,No display data
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$356,990",4,3.5,"2,764sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$481,990",4,3,"2,810sqft"
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$308,990",3,2,"1,688sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$386,990",4,2.5,"2,949sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$403,990",3,2.5,"2,986sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$428,990",4,3.5,"3,237sqft"
"Spring Brook Village - Townhome Collection 3217 Millwork St, Houston, TX 77080","From$336,990",2,2.5,"1,495sqft"
"Spring Brook Village - Townhome Collection 3217 Millwork St, Houston, TX 77080","From$359,990",3,2.5,"1,771sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$330,990",3,2,"1,688sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$339,990",3,2,"1,831sqft"
"Spring Brook Village - Townhome Collection 3217 Millwork St, Houston, TX 77080","From$383,990",3,2.5,"2,047sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$309,990",2,2,"1,428sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$495,990",3,2,"2,249sqft"
"Spring Brook Village - Patio Home Collection 3209 Millwork, Houston, TX 77080","From$435,990",4,3,"2,518sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$410,990",4,3,"2,243sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$449,990",4,3,"3,072sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$484,990",4,3,"2,286sqft"
"Cross Creek - The Meadows 209 Golden Plains Pkwy., Hutto, TX 78634","From$414,990",4,2.5,"2,585sqft"
"Spring Brook Village - Patio Home Collection 3209 Millwork, Houston, TX 77080","From$406,990",3,2.5,"2,021sqft"
"Oaks of Lawndale 1918 La Magnolia Drive, Houston, TX 77023","From$336,990",3,2.5,"1,771sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$441,990",4,3,"3,072sqft"
"Oaks of Lawndale 1918 La Magnolia Drive, Houston, TX 77023","From$324,990",2,2.5,"1,495sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$508,990",5,4,"3,799sqft"
"Pecan Square 709 Redbrick Lane, Northlake, TX 76247","From$454,990",4,3,"2,346sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$463,990",5,3,"3,016sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$400,990",4,2.5,"2,592sqft"
"Oaks of Lawndale 1918 La Magnolia Drive, Houston, TX 77023","From$348,990",3,2.5,"2,047sqft"
"Carmel - Classic By Appointment Only, Pflugerville, TX 78660","From$501,990",5,3,"3,016sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$549,990",5,3,"3,048sqft"
"Grand Central Park 55' Homesites 422 Lake Day Drive, Conroe, TX 77304","From$440,990",4,3.5,"2,914sqft"
"Sienna 65' Homesites 1915 Regal Water Drive, Missouri City, TX 77459","From$493,990",5,3.5,"3,544sqft"
"Gateway Parks Classic 1605 Cedar Crest Dr., Forney, TX 75126","From$416,990",4,3,"2,397sqft"
"Sienna 35' Homesites 2136 Bridgeport Path Drive, Missouri City, TX 77459","From$363,990",3,2.5,"2,006sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$384,990",4,3,"2,319sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$535,990",4,3,"2,840sqft"
"Meridiana 55' Homesites 10107 Napier Drive, Iowa Colony, TX 77583","From$443,990",4,3.5,"2,914sqft"
"Gateway Parks Classic 1605 Cedar Crest Dr., Forney, TX 75126","From$427,990",4,3,"2,599sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$545,990",4,3.5,"3,222sqft"
"Gateway Parks Classic 1605 Cedar Crest Dr., Forney, TX 75126","From$429,990",4,3,"2,742sqft"
"Veramendi 60' 383 Borchers Blvd., New Braunfels, TX 78132","From$544,990",4,3.5,"3,297sqft"
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$345,990",4,2.5,"2,594sqft"
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$356,990",5,4,"2,800sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$384,990",4,3.5,"2,935sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$392,990",4,2.5,"2,991sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$376,990",4,2.5,"2,757sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$395,990",5,3,"2,991sqft"
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$330,990",4,2.5,"2,336sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$382,990",4,2.5,"2,582sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$376,990",4,2.5,"2,757sqft"
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$296,990",3,2,"1,477sqft"
"Spring Brook Village - Townhome Collection 3217 Millwork St, Houston, TX 77080","From$347,990",3,2.5,"1,650sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$374,990",4,3.5,"2,596sqft"
"Cross Creek - The Meadows 209 Golden Plains Pkwy., Hutto, TX 78634","From$336,990",3,2,"1,363sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$433,990",3,2,"1,728sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$443,990",3,2,"1,942sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$366,990",4,2.5,"2,594sqft"
"Cross Creek - The Meadows 209 Golden Plains Pkwy., Hutto, TX 78634","From$347,990",3,2,"1,477sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$504,990",3,2.5,"3,330sqft"
"Spring Brook Village - Patio Home Collection 3209 Millwork, Houston, TX 77080","From$437,990",4,2.5,"2,870sqft"
"Spring Brook Village - Patio Home Collection 3209 Millwork, Houston, TX 77080","From$413,990",3,3,"2,204sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$332,990",4,3,"2,067sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$356,990",4,3,"2,067sqft"
"Cross Creek - The Meadows 209 Golden Plains Pkwy., Hutto, TX 78634","From$360,990",4,2,"1,688sqft"
"Spring Brook Village - Patio Home Collection 3209 Millwork, Houston, TX 77080","From$383,990",3,2.5,"1,938sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$487,990",3,2.5,"2,732sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$489,990",3,2.5,"2,577sqft"
"Spring Brook Village - Patio Home Collection 3209 Millwork, Houston, TX 77080","From$418,990",4,2.5,"2,441sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$357,990",4,2.5,"2,336sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$433,990",3,2.5,"2,474sqft"
"Cross Creek - The Meadows 209 Golden Plains Pkwy., Hutto, TX 78634","From$403,990",4,2.5,"2,334sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$399,990",4,3,"2,044sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$468,990",4,3,"2,085sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$367,990",4,3,"2,267sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$393,990",3,2.5,"2,044sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$493,990",3,2.5,"3,005sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$511,990",3,2.5,"2,502sqft"
"Oaks of Lawndale 1918 La Magnolia Drive, Houston, TX 77023","From$329,990",3,2.5,"1,650sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$449,990",4,2.5,"2,708sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$529,990",4,2.5,"2,734sqft"
"Alexander Estates 21314 Adela Point, Tomball, TX 77375","From$388,990",4,3,"2,414sqft"
"Carmel - Classic By Appointment Only, Pflugerville, TX 78660","From$485,990",4,2.5,"2,708sqft"
"Carmel - Classic By Appointment Only, Pflugerville, TX 78660","From$467,990",3,2,"2,474sqft"
"3260 Resaca Vista Dr, Brownsville, TX 78526","$275,000",4,3.5,"2,113sqft"
"13414 Fountain Hills Ct, Houston, TX 77086","$225,000",3,2,"1,825sqft"
"15220 Grassington Dr, Channelview, TX 77530","$210,000",4,2.5,"1,835sqft"
"102 Shotwell St, Houston, TX 77020","$135,000",2,2,820sqft
"8343 Glenloch Dr, Houston, TX 77061","$374,900",4,3.5,"3,230sqft"
"14226 Burgoyne Rd, Houston, TX 77077","$348,000",4,2,"2,189sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$390,990",5,4,"2,991sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$348,990",4,3,"2,267sqft"
"7448 Pondview Ln, Fort Worth, TX 76123","$530,000",4,3,"2,614sqft"
"Glendale Lakes 6923 Segunda Ln., Rosharon, TX 77583","From$316,990",4,3,"2,012sqft"
"Harper's Preserve 10502 Lake Palmetto Drive, Conroe, TX 77385","From$704,000",4,3,"3,489sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$344,990",3,2,"2,067sqft"
"Wolf Ranch - 70' 108 Barefoot Park Lane, Georgetown, TX 78628","From$814,900",4,4.5,"4,035sqft"
"Deer Haven Deer Haven Drive, Georgetown, TX 78628","From$564,900",3,3,"2,572sqft"
"Wolf Ranch - 70' 108 Barefoot Park Lane, Georgetown, TX 78628","From$739,900",4,4,"3,322sqft"
"Harper's Preserve 10502 Lake Palmetto Drive, Conroe, TX 77385","From$714,000",4,4,"3,507sqft"
"Wolf Ranch - 70' 108 Barefoot Park Lane, Georgetown, TX 78628","From$830,900",4,4.5,"4,091sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$321,990",3,2,"1,477sqft"
"Canyon Falls 100's 201 Big Sky Circle, Northlake, TX 76226","From$902,900",4,3.5,"3,503sqft"
"Cherry Pines 2506 Cherry Cove, Tomball, TX 77375","From$327,990",3,2,"1,666sqft"
"Deer Haven Deer Haven Drive, Georgetown, TX 78628","From$599,900",4,3,"2,795sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$494,000",3,3,"2,486sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$724,900",4,4.5,"3,954sqft"
"Wolf Ranch - 70' 108 Barefoot Park Lane, Georgetown, TX 78628","From$714,900",4,3,"2,941sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$526,000",3,3,"2,965sqft"
"Wolf Ranch - 70' 108 Barefoot Park Lane, Georgetown, TX 78628","From$774,900",4,4.5,"3,568sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$572,000",4,3.5,"3,178sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$651,900",3,3.5,"2,952sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$746,900",4,4,"4,820sqft"
"Sierra Vista 10014 Whitney Reach Drive, Iowa Colony, TX 77583","From$320,990",3,2,"1,831sqft"
"Canyon Falls 100's 201 Big Sky Circle, Northlake, TX 76226","From$937,900",4,4.5,"4,896sqft"
"Deer Haven Deer Haven Drive, Georgetown, TX 78628","From$599,900",3,2.5,"3,100sqft"
"Wolf Ranch - 60' 108 Barefoot Park Lane, Georgetown, TX 78628","From$606,900",3,3,"2,549sqft"
"Wolf Ranch - 60' 108 Barefoot Park Lane, Georgetown, TX 78628","From$689,900",4,4,"3,586sqft"
"Spring Brook Village - Townhome Collection 3217 Millwork St, Houston, TX 77080","From$371,990",3,2.5,"1,942sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$444,990",3,2,"1,836sqft"
"Spring Brook Village - Executive Home Collection 3203 Millwork Street, Houston, TX 77080","From$474,990",4,3,"2,442sqft"
"Cross Creek - The Hills 209 Golden Plains Pkwy., Hutto, TX 78634","From$380,990",3,2,"1,832sqft"
"Cross Creek - The Meadows 209 Golden Plains Pkwy., Hutto, TX 78634","From$383,990",3,2.5,"2,054sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$423,990",3,2,"1,686sqft"
"Deerbrooke 1005 Deer Rim Road, Leander, TX 78641","From$448,990",3,2,"1,854sqft"
"Oaks of Lawndale 1918 La Magnolia Drive, Houston, TX 77023","From$340,990",3,2.5,"1,942sqft"
"3016 W Highway 114, Paradise, TX 76073","$189,900",3,1,"1,042sqft"
"2910 Eagle Nest Ln, Humble, TX 77396","$254,900",4,2,"1,898sqft"
"7575 Katy Fwy Apt 119, Houston, TX 77024","$160,000",1,1,"1,018sqft"
"2061 Fannin Sta, Houston, TX 77045","$375,000",3,3.5,"2,247sqft"
"1127 Iron Horse, Leander, TX 78641","$525,000",4,2.5,"2,806sqft"
"1841 Sul Ross St, Houston, TX 77098","$629,000",3,4.5,"2,430sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$724,900",4,4.5,"3,954sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$340,000",4,2,"2,385sqft"
"Harper's Preserve 10502 Lake Palmetto Drive, Conroe, TX 77385","From$718,000",4,3.5,"3,586sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$494,000",3,2.5,"2,439sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$520,000",3,2.5,"2,711sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$323,000",3,2,"1,759sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$500,000",4,3,"2,698sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$304,000",3,2,"1,834sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$341,500",3,2,"1,759sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$415,500",3,2,"2,265sqft"
"Harper's Preserve 10502 Lake Palmetto Drive, Conroe, TX 77385","From$773,000",5,4.5,"4,324sqft"
"Grand Central Park 410 Lake Day Drive, Conroe, TX 77304","From$518,000",3,2.5,"2,893sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$381,500",4,2,"2,456sqft"
"Canyon Falls 100's 201 Big Sky Circle, Northlake, TX 76226","From$895,900",4,4.5,"3,726sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$363,000",3,2,"1,990sqft"
"Wolf Ranch - 70' 108 Barefoot Park Lane, Georgetown, TX 78628","From$734,900",4,4.5,"3,536sqft"
"Wolf Ranch - 60' 108 Barefoot Park Lane, Georgetown, TX 78628","From$609,900",3,3,"2,521sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$383,000",3,2,"2,265sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$317,000",3,2,"1,554sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$708,900",4,4,"3,602sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$302,000",3,2,"1,639sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$298,000",3,2,"1,748sqft"
"Wolf Ranch - 60' 108 Barefoot Park Lane, Georgetown, TX 78628","From$679,900",4,4.5,"3,530sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$371,000",4,2,"2,385sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$344,000",3,2,"1,936sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$388,500",4,2,"2,077sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$344,000",3,2,"1,970sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$336,000",3,2,"1,759sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$416,500",3,2,"2,144sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$338,000",4,2,"1,817sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$349,000",3,2,"2,083sqft"
"Wolf Ranch - 60' 108 Barefoot Park Lane, Georgetown, TX 78628","From$729,900",4,4.5,"4,031sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$629,900",3,3,"3,719sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$366,500",3,2,"1,936sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$391,500",4,2,"2,233sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$449,000",4,3,"2,799sqft"
"7507 Millbrae Ln, Houston, TX 77041","$180,000",4,2,"1,662sqft"
"19707 Cannon Fire Dr, Katy, TX 77449","$200,000",3,2,"1,550sqft"
"Santa Fe 562 Rd 5138, Cleveland, TX 77327","From$194,000",3,2.5,"1,400sqft"
"507 Willow Rd, Hallsville, TX 75650","$335,000",4,2,"2,100sqft"
"5741 Lynncrest Dr, Corpus Christi, TX 78415","$219,000",3,2,"1,439sqft"
"2501 Northridge Dr, Longview, TX 75605","$234,000",3,2,"2,071sqft"
"105 W Spruce St, Huntington, TX 75949","$162,000",3,2,"2,048sqft"
"909 S Brown Ave, Denison, TX 75020","$159,000",2,1,"1,574sqft"
"237 Shawnee Dr, Onalaska, TX 77360","$259,000",2,2,"1,320sqft"
"1114 SW 6th Ave, Mineral Wells, TX 76067","$225,000",3,2,"1,284sqft"
"806 Redway Ln, Houston, TX 77062","$230,000",3,2,"1,712sqft"
"8906 DE Priest St, Houston, TX 77088","$180,000",3,1.5,"1,035sqft"
"3406 S Dakota Dr, Sherman, TX 75090","$250,000",4,2.5,"1,974sqft"
"648 Babbling Brook Dr, Saginaw, TX 76179","$270,000",3,2,"1,705sqft"
"579 County Road 1843, Yantis, TX 75497","$987,900",3,2.5,"2,427sqft"
"11514 Stoney Falls Dr, Houston, TX 77095","$485,000",5,3.5,"4,078sqft"
"13302 Scenic Glade Dr, Houston, TX 77059","$345,000",3,2,"2,472sqft"
"130 Whistlers Cove Rd, Rockport, TX 78382","$281,500",2,2,"1,549sqft"
"11976 US Highway 87, Dalhart, TX 79022","$395,500",3,2,No display data
"3509 Clearview Cir, Houston, TX 77025","$315,000",3,2.5,"1,760sqft"
"432 Fleming St, Wylie, TX 75098","$345,990",4,2,"2,029sqft"
"8620 Power Rd, Santa Fe, TX 77510","$424,900",3,2,"1,584sqft"
"Meridiana 50 Series 4002 Shackleton Court, Iowa Colony, TX 77583","From$352,990",3,2,"1,804sqft"
"Meridiana 50 Series 4002 Shackleton Court, Iowa Colony, TX 77583","From$376,990",3,2,"2,243sqft"
"Meridiana 50 Series 4002 Shackleton Court, Iowa Colony, TX 77583","From$384,990",3,2,"2,330sqft"
"Meridiana 50 Series 4002 Shackleton Court, Iowa Colony, TX 77583","From$362,990",3,2,"2,057sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$342,000",4,2,"2,456sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$360,000",4,3,"2,654sqft"
"Meridiana 50 Series 4002 Shackleton Court, Iowa Colony, TX 77583","From$369,990",3,2,"2,000sqft"
